#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5,3054,1,TuCAN,-285.98,764.34,-105,14,2,pad,-3.18,101351.00,-2.16,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.95,1,1,10,52.9444036,18.6220394,55.0,2016,10,29,12,19,28,1,9,205,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-285.86,764.46,-103,16,2,pad,-3.18,101346.00,-1.75,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.95,1,1,10,52.9444036,18.6220394,55.0,2016,10,29,12,19,28,1,9,205,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-285.83,764.49,-105,16,2,pad,-3.18,101346.00,-1.75,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444036,18.6220394,55.0,2016,10,29,12,19,28,1,9,205,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-284.97,765.35,-103,16,2,pad,-3.18,101346.00,-1.75,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220393,55.0,2016,10,29,12,19,29,1,9,206,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-284.97,765.35,-103,12,2,pad,-3.18,101346.00,-1.75,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220393,55.0,2016,10,29,12,19,29,1,9,206,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-284.97,765.35,-105,16,2,pad,-3.18,101346.00,-1.75,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220393,55.0,2016,10,29,12,19,29,1,9,206,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-284.85,765.47,-104,13,2,pad,-3.18,101353.00,-2.33,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220393,55.0,2016,10,29,12,19,29,1,9,206,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-284.82,765.50,-104,18,2,pad,-3.18,101353.00,-2.33,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220393,55.0,2016,10,29,12,19,29,1,9,206,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-283.98,766.34,-102,15,2,pad,-3.18,101353.00,-2.33,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220397,55.0,2016,10,29,12,19,30,1,9,204,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-283.98,766.34,-101,12,2,pad,-3.18,101353.00,-2.33,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220397,55.0,2016,10,29,12,19,30,1,9,204,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-283.84,766.48,-102,14,2,pad,-3.18,101356.00,-2.58,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220397,55.0,2016,10,29,12,19,30,1,9,204,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-283.81,766.51,-102,7,2,pad,-3.18,101356.00,-2.58,-10.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444037,18.6220397,55.0,2016,10,29,12,19,30,1,9,204,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-282.99,767.33,-84,6,2,pad,-3.18,101356.00,-2.58,-10.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444041,18.6220399,55.0,2016,10,29,12,19,31,1,10,205,-86,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,35,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-282.99,767.33,-84,7,2,pad,-3.18,101356.00,-2.58,-10.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444041,18.6220399,55.0,2016,10,29,12,19,31,1,10,205,-86,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-282.83,767.49,-83,7,2,pad,-3.18,101356.00,-2.58,-10.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444041,18.6220399,55.0,2016,10,29,12,19,31,1,10,205,-86,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-282.80,767.52,-84,6,2,pad,-3.18,101356.00,-2.58,-9.00,-7.81,-7.81,14.8,8.22,8.22,3.96,1,1,10,52.9444041,18.6220399,55.0,2016,10,29,12,19,31,1,10,205,-86,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-281.98,768.34,-84,5,2,pad,-3.18,101356.00,-2.58,-9.00,-7.81,-7.81,14.8,8.22,8.22,3.96,1,1,10,52.9444039,18.6220389,55.0,2016,10,29,12,19,32,1,9,209,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-281.98,768.34,-84,6,2,pad,-3.18,101356.00,-2.58,-9.00,-7.81,-7.81,14.8,8.22,8.22,3.96,1,1,10,52.9444039,18.6220389,55.0,2016,10,29,12,19,32,1,9,209,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,40,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-281.82,768.50,-84,5,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.22,8.22,3.96,1,1,10,52.9444039,18.6220389,55.0,2016,10,29,12,19,32,1,9,209,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,40,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-281.79,768.53,-84,5,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444039,18.6220389,55.0,2016,10,29,12,19,32,1,9,209,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,40,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-280.99,769.33,-85,6,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444028,18.6220375,55.0,2016,10,29,12,19,33,1,9,210,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,40,0,0,27,0,0,39,0,34,0,0,41,8,0,0,0,0,25,0,0,27,0
5,3054,1,TuCAN,-280.99,769.33,-85,5,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444028,18.6220375,55.0,2016,10,29,12,19,33,1,9,210,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-280.81,769.51,-84,5,2,pad,-3.18,101329.00,-0.33,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444028,18.6220375,55.0,2016,10,29,12,19,33,1,9,210,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-280.78,769.54,-84,6,2,pad,-3.18,101329.00,-0.33,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444028,18.6220375,55.0,2016,10,29,12,19,33,1,9,210,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-279.98,770.34,-84,5,2,pad,-3.18,101329.00,-0.33,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444027,18.6220367,55.0,2016,10,29,12,19,34,1,9,213,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-279.98,770.34,-84,6,2,pad,-3.18,101329.00,-0.33,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444027,18.6220367,55.0,2016,10,29,12,19,34,1,9,213,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,28,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-279.98,770.34,-84,6,2,pad,-3.18,101329.00,-0.33,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444027,18.6220367,55.0,2016,10,29,12,19,34,1,9,213,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,28,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-279.80,770.52,-84,7,2,pad,-3.18,101343.00,-1.50,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444027,18.6220367,55.0,2016,10,29,12,19,34,1,9,213,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,28,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-279.77,770.55,-84,6,2,pad,-3.18,101343.00,-1.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444027,18.6220367,55.0,2016,10,29,12,19,34,1,9,213,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,28,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-278.98,771.34,-84,6,2,pad,-3.18,101343.00,-1.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444025,18.6220354,55.0,2016,10,29,12,19,35,1,9,217,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,28,0,23,39,0,0,27,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-278.98,771.34,-84,7,2,pad,-3.18,101343.00,-1.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444025,18.6220354,55.0,2016,10,29,12,19,35,1,9,217,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,22,39,0,0,26,0,0,39,0,33,0,0,40,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-278.79,771.53,-85,7,2,pad,-3.18,101332.00,-0.58,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444025,18.6220354,55.0,2016,10,29,12,19,35,1,9,217,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,22,39,0,0,26,0,0,39,0,33,0,0,40,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-278.76,771.56,-84,7,2,pad,-3.18,101332.00,-0.58,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444025,18.6220354,55.0,2016,10,29,12,19,35,1,9,217,-85,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,22,39,0,0,26,0,0,39,0,33,0,0,40,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-277.98,772.34,-84,5,2,pad,-3.18,101332.00,-0.58,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444023,18.6220345,55.0,2016,10,29,12,19,36,1,9,219,-84,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,22,39,0,0,26,0,0,39,0,33,0,0,40,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-277.98,772.34,-84,6,2,pad,-3.18,101332.00,-0.58,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444023,18.6220345,55.0,2016,10,29,12,19,36,1,9,219,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-277.78,772.54,-83,5,2,pad,-3.18,101325.00,0.00,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444023,18.6220345,55.0,2016,10,29,12,19,36,1,9,219,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-277.75,772.57,-84,6,2,pad,-3.18,101325.00,0.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444023,18.6220345,55.0,2016,10,29,12,19,36,1,9,219,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-276.97,773.35,-84,6,2,pad,-3.18,101325.00,0.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444029,18.6220339,55.0,2016,10,29,12,19,37,1,9,224,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,24,0,0,29,0
5,3054,1,TuCAN,-276.97,773.35,-83,8,2,pad,-3.18,101325.00,0.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444029,18.6220339,55.0,2016,10,29,12,19,37,1,9,224,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,34,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-276.77,773.55,-83,6,2,pad,-3.18,101326.00,-0.08,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444029,18.6220339,55.0,2016,10,29,12,19,37,1,9,224,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,34,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-276.74,773.58,-83,7,2,pad,-3.18,101326.00,-0.08,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444029,18.6220339,55.0,2016,10,29,12,19,37,1,9,224,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,34,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-275.98,774.34,-98,6,2,pad,-3.18,101326.00,-0.08,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444029,18.6220346,54.0,2016,10,29,12,19,38,1,9,221,-85,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,34,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-275.98,774.34,-99,5,2,pad,-3.18,101326.00,-0.08,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444029,18.6220346,54.0,2016,10,29,12,19,38,1,9,221,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-275.76,774.56,-99,11,2,pad,-3.18,101329.00,-0.33,-9.00,-7.75,-7.75,14.8,8.22,8.22,3.96,1,1,10,52.9444029,18.6220346,54.0,2016,10,29,12,19,38,1,9,221,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-275.73,774.59,-98,9,2,pad,-3.18,101329.00,-0.33,-9.00,-7.75,-7.75,14.8,8.16,8.16,3.96,1,1,10,52.9444029,18.6220346,54.0,2016,10,29,12,19,38,1,9,221,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-274.98,775.34,-91,7,2,pad,-3.18,101329.00,-0.33,-9.00,-7.75,-7.75,14.8,8.16,8.16,3.96,1,1,10,52.9444026,18.6220355,54.0,2016,10,29,12,19,39,1,9,216,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,9,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-274.98,775.34,-91,7,2,pad,-3.18,101329.00,-0.33,-9.00,-7.75,-7.75,14.8,8.16,8.16,3.96,1,1,10,52.9444026,18.6220355,54.0,2016,10,29,12,19,39,1,9,216,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-274.98,775.34,-91,8,2,pad,-3.18,101329.00,-0.33,-9.00,-7.75,-7.75,14.8,8.16,8.16,3.96,1,1,10,52.9444026,18.6220355,54.0,2016,10,29,12,19,39,1,9,216,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-274.75,775.57,-91,7,2,pad,-3.18,101337.00,-1.00,-9.00,-7.75,-7.75,14.8,8.16,8.16,3.96,1,1,10,52.9444026,18.6220355,54.0,2016,10,29,12,19,39,1,9,216,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-274.72,775.60,-91,4,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.95,1,1,10,52.9444026,18.6220355,54.0,2016,10,29,12,19,39,1,9,216,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-273.98,776.34,-99,11,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.95,1,1,10,52.9444022,18.6220363,54.0,2016,10,29,12,19,40,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-273.98,776.34,-101,10,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.95,1,1,10,52.9444022,18.6220363,54.0,2016,10,29,12,19,40,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-273.74,776.58,-99,8,2,pad,-3.18,101355.00,-2.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.95,1,1,10,52.9444022,18.6220363,54.0,2016,10,29,12,19,40,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-273.71,776.61,-99,13,2,pad,-3.18,101355.00,-2.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444022,18.6220363,54.0,2016,10,29,12,19,40,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-272.98,777.34,-84,4,2,pad,-3.18,101355.00,-2.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444022,18.6220362,54.0,2016,10,29,12,19,41,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,23,39,0,0,26,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-272.98,777.34,-83,5,2,pad,-3.18,101355.00,-2.50,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444022,18.6220362,54.0,2016,10,29,12,19,41,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-272.73,777.59,-84,5,2,pad,-3.18,101326.00,-0.08,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444022,18.6220362,54.0,2016,10,29,12,19,41,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-272.70,777.62,-84,5,2,pad,-3.18,101326.00,-0.08,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444022,18.6220362,54.0,2016,10,29,12,19,41,1,9,210,-86,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-271.98,778.34,-94,7,2,pad,-3.18,101326.00,-0.08,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444024,18.6220369,54.0,2016,10,29,12,19,42,1,9,207,-87,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,33,0,0,41,7,0,0,0,0,24,0,0,28,0
5,3054,1,TuCAN,-271.98,778.34,-96,7,2,pad,-3.18,101326.00,-0.08,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444024,18.6220369,54.0,2016,10,29,12,19,42,1,9,207,-87,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,34,0,0,41,7,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-271.72,778.60,-94,12,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.16,8.22,3.96,1,1,10,52.9444024,18.6220369,54.0,2016,10,29,12,19,42,1,9,207,-87,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,34,0,0,41,7,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-271.69,778.63,-94,6,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444024,18.6220369,54.0,2016,10,29,12,19,42,1,9,207,-87,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,34,0,0,41,7,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-270.97,779.35,-83,5,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444024,18.6220374,54.0,2016,10,29,12,19,43,0,9,203,-87,1.3,0.9,0.9,33,0,39,0,0,0,0,29,0,24,39,0,0,27,0,0,39,0,34,0,0,41,7,0,0,0,0,25,0,0,28,0
5,3054,1,TuCAN,-270.97,779.35,-84,4,2,pad,-3.18,101337.00,-1.00,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444024,18.6220374,54.0,2016,10,29,12,19,43,0,9,203,-87,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,38,0,0,27,0,0,39,0,34,0,0,40,7,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-270.71,779.61,-95,6,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.22,8.16,3.96,1,1,10,52.9444024,18.6220374,54.0,2016,10,29,12,19,43,0,9,203,-87,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,38,0,0,27,0,0,39,0,34,0,0,40,7,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-270.68,779.64,-95,8,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444024,18.6220374,54.0,2016,10,29,12,19,43,0,9,203,-87,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,38,0,0,27,0,0,39,0,34,0,0,40,7,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-269.98,780.34,-84,4,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444030,18.6220379,54.0,2016,10,29,12,19,44,0,9,203,-88,1.3,0.9,0.9,32,0,39,0,0,0,0,29,0,24,38,0,0,27,0,0,39,0,34,0,0,40,7,0,0,0,0,24,0,0,27,0
5,3054,1,TuCAN,-269.98,780.34,-84,7,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444030,18.6220379,54.0,2016,10,29,12,19,44,0,9,203,-88,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,24,38,0,0,27,0,0,39,0,34,0,0,42,7,0,0,0,0,23,0,0,27,0
5,3054,1,TuCAN,-269.98,780.34,-84,6,2,pad,-3.18,101339.00,-1.17,-9.00,-7.81,-7.81,14.8,8.16,8.16,3.96,1,1,10,52.9444030,18.6220379,54.0,2016,10,29,12,19,44,0,9,203,-88,1.3,0.9,0.9,33,0,39,0,0,0,0,28,0,24,38,0,0,27,0,0,39,0,34,0,0,42,7,0,0,0,0,23,0,0,27,0
