#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5, 3053, 1, A2,    -0,13,   196,04, 2147483647,   0,2,     pad,   63,61,  98525,00,  235,73,  192,86,   -0,13,   -0,13, 14,5, 4,07, 0,00, 4,07,  72,04,   3,92,  -0,11,  11,26,  -1,05,  -5,47,   0,38,  -0,15,   0,31, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,12,   196,05, 2147483647,   0,2,     pad,   64,14,  98471,00,  240,33,  197,45,    0,79,    0,79, 14,5, 4,07, 0,00, 4,07,  73,62,   0,93,  -0,16,   2,78,  -1,23,  -7,18,   0,41,  -0,14,   0,29, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,11,   196,06, 2147483647,   0,2,     pad,   64,14,  98475,00,  239,99,  197,11,    0,72,    0,72, 14,5, 4,07, 0,00, 4,07,  75,67,  -1,68,   1,15,   1,56,  -3,18,  -8,10,   0,43,  -0,12,   0,27, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,10,   196,07, 2147483647,   0,2,     pad,   65,20,  98495,00,  238,29,  195,41,    0,38,    0,38, 14,5, 4,07, 0,00, 4,07,  76,66,  -3,47,   2,26,  -3,80,  -2,82,  -3,83,   0,46,  -0,11,   0,25, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,09,   196,08, 2147483647,   0,2,     pad,   66,26,  98459,00,  241,35,  198,48,    0,99,    0,99, 14,5, 4,07, 0,00, 4,07,  76,61,   1,21,   2,40,  -3,44,   0,17,  -0,05,   0,48,  -0,09,   0,22, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,08,   196,09, 2147483647,   0,2,     pad,   66,79,  98486,00,  239,05,  196,18,    0,53,    0,53, 14,5, 4,07, 0,00, 4,07,  77,48,  -2,15,   2,20,  -2,10,   2,67,  -1,69,   0,49,  -0,06,   0,19, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,07,   196,10, 2147483647,   0,2,     pad,   67,32,  98514,00,  236,67,  193,79,    0,05,    0,05, 14,5, 4,07, 0,00, 4,07,  78,67,  -1,65,   1,69,  -9,54,   0,78,  -0,23,   0,49,  -0,04,   0,15, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,06,   196,11, 2147483647,   0,2,     pad,   67,32,  98449,00,  242,20,  199,33,    1,16,    1,16, 14,5, 4,07, 0,00, 4,07,  79,29,   0,46,   1,41, -10,02,   1,76,  -0,23,   0,46,  -0,04,   0,11, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,05,   196,12, 2147483647,   0,2,     pad,   67,85,  98477,00,  239,82,  196,94,    0,68,    0,68, 14,5, 4,07, 0,00, 4,07,  79,86,  -1,74,  -0,42, -12,95,   1,82,  -0,47,   0,42,  -0,06,   0,08, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
5, 3053, 1, A2,    -0,04,   196,13, 2147483647,   0,2,     pad,   68,38,  98494,00,  238,37,  195,50,    0,39,    0,39, 14,5, 4,07, 0,00, 4,07,  79,88,  -2,79,  -1,71,  -3,56,   1,15,   0,50,   0,36,  -0,09,   0,06, 1, 1, 10,  52,9444360,  18,6220946,    66,0, 2016, 10, 22, 10, 35, 10,        0,       23,   0,  90,   1,6,   0,8,   1,4, 42,  0,  0,  0,  0,  0,  0, 28,  0, 32, 38,  0,  0, 30,  0,  0,  0, 25,  0,  0,  0, 38,  0, 26,  0,  0, 31, 35,  0,  0,  0, 34
